project_id,name,desc,goal,keywords,disable_communication,country,currency,deadline,state_changed_at,created_at,launched_at,backers_count,final_status
kkst596090053,Get TUB to Sundance!,TUB is a short film playing Sundance this year.  It s about a guy who jerks off in the shower and accidentally impregnates his tub. We need your help!,2500.0,get-tub-to-sundance,False,US,USD,1263402000,1263402010,1262184834,1262211937,72,1
kkst2023964817,"Psycliq is Going on iTunes, Amazon, and Everywhere Else!",I want to get my music up onto services like iTunes and Amazon s MP3 store (among other places) using CD Baby s distribution service.,200.0,get-psycliq-on-itunes-amazon-and-everywhere-else,False,US,USD,1263445200,1263445207,1255453481,1255710543,7,1
kkst591701673,Debo Band Returns to Africa,Debo Band collaborates with traditional Ethiopian musicians to bring Ethiopian music for the first time to East Africa s largest music festival.,10000.0,debo-band-returns-to-africa,False,US,USD,1263488340,1263488412,1260282328,1260768747,165,1
kkst1523014737,The Big Exit Film Clip Shoot,After The Fall are shooting their new film clip for  The Big Exit . ,1000.0,the-big-exit-film-clip-shoot,False,US,USD,1263511260,1263511807,1259104916,1259572493,38,1
kkst338416508,"An illustrated """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""luci.a variations"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""": Part I",A collaboration with 8 international illustrators to make an graphic version of the underground book  the luci.a variations. ,500.0,an-illustrated-lucia-variations-part-i,False,US,USD,1263518820,1263519006,1258939648,1260215563,15,1
kkst1136359037,Marissa Renee Makes Her 1st Record and You're Singing on it! :),Hey internet! I m attempting to raise $4 000 by January 14  2010 to record my first album  ☺ Sounds impossible  but I know I can do it with your help,4000.0,marissa-renee-makes-her-1st-record-and-youre-sing,False,US,USD,1263528300,1263528906,1257818711,1257848544,1,0
kkst541674147,REAL stories from RENO,A collection of unbelievable true short stories with a cast of characters who are both comedic and mischievous.,3500.0,real-stories-from-reno,False,US,USD,1263542400,1263542408,1255388854,1255874222,4,0
kkst14322085,Across Africa: Morocco to South Africa in Search of Unsung Heroes,Seeking funding to complete post-production on a video documenting a journey across Africa  telling the stories of unsung heroes.,6000.0,across-africa-morocco-to-south-africa-in-search-o,False,US,USD,1263556440,1263556810,1258717457,1259604345,88,0
kkst1458369397,Publish Two of Box Brown's Independent Comics,Xeric Award winning comic creator and webcartoonist seeks sexy and intelligent backers to fund two related floppy comics (you know  the good kind).,2500.0,publish-two-of-box-browns-independent-comics,False,US,USD,1263575880,1263576609,1258910321,1258922561,110,1
kkst1820293248,Postmedium: Portfolios for New Orleans Artists,Postmedium wishes to provide free online updateable portfolios for New Orleans artists  galleries and organizations.,1600.0,postmedium-portfolios-for-new-orleans-artists,False,US,USD,1263581040,1263581107,1260989048,1260994140,37,1
kkst1330338359,"Meet Laurel, FAB's Secret Weapon.",Laurel makes it possible for Fourth Arts Block to serve 20 arts groups  12 theaters  & 1 500 artists each year. Invest $12 and help a whole community.,1200.0,meet-laurel-fabs-secret-weapon-0,False,US,USD,1263592800,1263592813,1259609860,1259620991,28,1
kkst1302253569,Bigger Bads,A funny  spooky new  Monsters and Other Childish Things  roleplaying game book by Benjamin Baugh  with art by Robert Mansperger. ,7500.0,bigger-bads,False,US,USD,1263597060,1263597309,1261437100,1261439762,152,1
kkst764003916,Makin' a Movie!,A socially-awkward young man learns from his monkey-puppet  Peter  how to interact with strangers.,1500.0,makin-a-movie,False,US,USD,1263603600,1263603609,1257289824,1257401142,24,0
kkst1708131234,Casa Artelexia...Bringing Mexico to You,We are a father-daughter business looking to promote the history  art & culture of Mexico by opening a boutique/event space in San Diego  CA.  ,10000.0,casa-artelexiabringing-mexico-to-you,False,US,USD,1263628200,1263628809,1257739439,1258162752,11,0
kkst2135318605,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""House of Shadows""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Set the cornerstone to Authmentis  second full length album House of Shadows! Donations can earn you a private show  and more!!! ,1000.0,house-of-shadows,False,US,USD,1263628740,1263628809,1260329456,1260502883,3,0
kkst117450572,"Made-for-TV Movie """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""FROM HENRY AVEN"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - A 9/11 Love Story You've Never Heard Before",The phone rang on September 11  2001. It was answered 5 years later.,10000.0,made-for-tv-movie-from-henry-aven-a-9-11-love,False,US,USD,1263700800,1263700807,1254436362,1255977907,4,0
kkst1695231927,Olga Kay's Youtube Circus,Olga Kay has over 70 000 subscribers  and now she wants to create the biggest circus on Youtube! A circus made by you  for you. ,4500.0,olga-kays-youtube-circus,False,US,USD,1263715140,1263715209,1260865773,1260964455,67,0
kkst1068653809,Sight Unseen: A new online magazine that lets you peek inside the lives of creatives,Supporting our site is like buying a ticket to visit the world s coolest studios and factories and hang out with amazing creators of art and design,2500.0,sight-unseen-a-new-online-magazine-that-lets-you-0,False,US,USD,1263769200,1263769210,1253317476,1256254282,52,1
kkst1903644569,William S. Burroughs: A Man Within,Help a new documentary about William S. Burroughs reach an audience by supporting it through  the 2010 Slamdance Film Festival.,3000.0,william-s-burroughs-a-man-within-0,False,US,USD,1263790740,1263790809,1260491648,1260928721,40,1
kkst808325809,Giving away the tracks!,Get a pre-order copy of the CD   and you also get access to the individual tracks for re-mixing!,1000.0,giving-away-the-tracks,False,US,USD,1263877140,1263877213,1257979417,1258402643,27,0
kkst755695046,maine winters and scary heat bills,Help us heat and insure the hfs annex this winter.  We have a very efficient natural gas monitor heater.  But its really cold here.,1000.0,maine-winters-and-scary-heat-bills,False,US,USD,1263996300,1263996907,1262095519,1262100644,27,0
kkst1642440399,Axematch.com measures exactly how well a musician plays an instrument.,Axematch.com will drive change and help reinvent the way the music industry does business.,8000.0,axematchcom-measures-exactly-how-well-a-musician-0,False,US,USD,1264006740,1264006806,1254363841,1256258278,3,0
kkst361886950,Life Casting Business seeking funding for materials.,Seeking funding for life casting materials  studio upgrades  and advertising to make the leap from part-time to full-time operation.,1400.0,life-casting-business-seeking-funding-for-material,False,US,USD,1264012500,1264013107,1256319317,1256324459,0,0
kkst2052856123,The Virgin Whore Chronicles Are Close to Becoming a Reality,The Virgin Whore Chronicles: Its time the hot fat chick got a voice!,2000.0,the-virgin-whore-chronicles-are-close-to-becoming,False,US,USD,1264048560,1264049106,1254805191,1256350314,2,0
kkst1574882894,100 Poems For 100 Days,On January 20th  2010  I will publish my book   From Auction Block to Oval Office  100 poems written during the first 100 days of Obama s presidency.,3000.0,100-poems-for-100-days,False,US,USD,1264049940,1264050007,1255609813,1258398302,29,0
kkst749594990,Life Flashes By - a video game about what might have been,An interactive story exploring the decisions a woman made to get to where she is  and what would have happened if she d done things differently.,1000.0,life-flashes-by-a-video-game-about-what-might-ha,False,US,USD,1264060800,1264060809,1255457885,1256333503,54,1
kkst558966491,Teeter Totter (Canceled),A bear tries to get a teeter totter to work with his neighbor the beaver but doesn t understand the laws of gravity.,2500.0,teeter-totter,False,US,USD,1264099260,1263503626,1261507291,1263503448,0,0
